/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0269.cnf: SAT (wall=2.12ms, cpu=0.616ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-027.cnf: SAT (wall=2.13ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0270.cnf: SAT (wall=2.15ms, cpu=0.617ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0271.cnf: SAT (wall=2.13ms, cpu=0.635ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0272.cnf: SAT (wall=2.08ms, cpu=0.639ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0273.cnf: SAT (wall=2.11ms, cpu=0.630ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0274.cnf: SAT (wall=2.03ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0275.cnf: SAT (wall=2.04ms, cpu=0.621ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0276.cnf: SAT (wall=2.08ms, cpu=0.621ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0277.cnf: SAT (wall=2.21ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0278.cnf: SAT (wall=2.14ms, cpu=0.617ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0279.cnf: SAT (wall=2.11ms, cpu=0.615ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-028.cnf: SAT (wall=2.02ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0280.cnf: SAT (wall=2.06ms, cpu=0.624ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0281.cnf: SAT (wall=2.14ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0282.cnf: SAT (wall=2.14ms, cpu=0.629ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0283.cnf: SAT (wall=2.14ms, cpu=0.611ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0284.cnf: SAT (wall=2.21ms, cpu=0.656ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0285.cnf: SAT (wall=2.11ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0286.cnf: SAT (wall=2.12ms, cpu=0.604ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0287.cnf: SAT (wall=2.17ms, cpu=0.611ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0288.cnf: SAT (wall=2.03ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0289.cnf: SAT (wall=2.04ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-029.cnf: SAT (wall=2.13ms, cpu=0.607ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0290.cnf: SAT (wall=2.11ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0291.cnf: SAT (wall=2.08ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0292.cnf: SAT (wall=2.09ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0293.cnf: SAT (wall=2.06ms, cpu=0.607ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0294.cnf: SAT (wall=2.14ms, cpu=0.643ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0295.cnf: SAT (wall=2.16ms, cpu=0.616ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0296.cnf: SAT (wall=2.38ms, cpu=0.708ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0297.cnf: SAT (wall=2.57ms, cpu=0.731ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0298.cnf: SAT (wall=2.35ms, cpu=0.668ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0299.cnf: SAT (wall=2.26ms, cpu=0.655ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-03.cnf: SAT (wall=2.70ms, cpu=0.773ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-030.cnf: SAT (wall=2.40ms, cpu=0.665ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0300.cnf: SAT (wall=2.33ms, cpu=0.704ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0301.cnf: SAT (wall=2.11ms, cpu=0.624ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0302.cnf: SAT (wall=2.12ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0303.cnf: SAT (wall=2.11ms, cpu=0.616ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0304.cnf: SAT (wall=2.17ms, cpu=0.638ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0305.cnf: SAT (wall=2.22ms, cpu=0.659ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0306.cnf: SAT (wall=2.16ms, cpu=0.655ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0307.cnf: SAT (wall=2.24ms, cpu=0.642ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0308.cnf: SAT (wall=2.08ms, cpu=0.646ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0309.cnf: SAT (wall=2.05ms, cpu=0.636ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-031.cnf: SAT (wall=2.11ms, cpu=0.642ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0310.cnf: SAT (wall=2.14ms, cpu=0.634ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0311.cnf: SAT (wall=2.14ms, cpu=0.634ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0312.cnf: SAT (wall=2.12ms, cpu=0.639ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0313.cnf: SAT (wall=2.10ms, cpu=0.633ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0314.cnf: SAT (wall=2.09ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0315.cnf: SAT (wall=2.08ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0316.cnf: SAT (wall=2.06ms, cpu=0.615ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0317.cnf: SAT (wall=2.11ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0318.cnf: SAT (wall=2.18ms, cpu=0.643ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0319.cnf: SAT (wall=2.15ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-032.cnf: SAT (wall=2.20ms, cpu=0.640ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0320.cnf: SAT (wall=2.15ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0321.cnf: SAT (wall=2.20ms, cpu=0.642ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0322.cnf: SAT (wall=2.18ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0323.cnf: SAT (wall=1.98ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0324.cnf: SAT (wall=2.06ms, cpu=0.619ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0325.cnf: SAT (wall=2.09ms, cpu=0.635ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0326.cnf: SAT (wall=1.99ms, cpu=0.619ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0327.cnf: SAT (wall=2.17ms, cpu=0.616ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0328.cnf: SAT (wall=2.12ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0329.cnf: SAT (wall=2.14ms, cpu=0.642ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-033.cnf: SAT (wall=2.03ms, cpu=0.614ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0330.cnf: SAT (wall=1.96ms, cpu=0.610ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0331.cnf: SAT (wall=2.17ms, cpu=0.619ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0332.cnf: SAT (wall=2.09ms, cpu=0.641ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0333.cnf: SAT (wall=2.07ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0334.cnf: SAT (wall=2.13ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0335.cnf: SAT (wall=2.19ms, cpu=0.625ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0336.cnf: SAT (wall=2.18ms, cpu=0.657ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0337.cnf: SAT (wall=2.23ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0338.cnf: SAT (wall=2.13ms, cpu=0.602ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0339.cnf: SAT (wall=2.14ms, cpu=0.667ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-034.cnf: SAT (wall=2.16ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0340.cnf: SAT (wall=2.08ms, cpu=0.634ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0341.cnf: SAT (wall=2.07ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0342.cnf: SAT (wall=2.10ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0343.cnf: SAT (wall=2.14ms, cpu=0.644ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0344.cnf: SAT (wall=2.10ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0345.cnf: SAT (wall=2.19ms, cpu=0.633ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0346.cnf: SAT (wall=2.07ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0347.cnf: SAT (wall=2.06ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0348.cnf: SAT (wall=2.01ms, cpu=0.610ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0349.cnf: SAT (wall=2.13ms, cpu=0.606ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-035.cnf: SAT (wall=2.04ms, cpu=0.640ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0350.cnf: SAT (wall=2.08ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0351.cnf: SAT (wall=2.22ms, cpu=0.639ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0352.cnf: SAT (wall=2.13ms, cpu=0.639ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0353.cnf: SAT (wall=2.11ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0354.cnf: SAT (wall=2.21ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0355.cnf: SAT (wall=2.09ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0356.cnf: SAT (wall=2.20ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0357.cnf: SAT (wall=2.14ms, cpu=0.639ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0358.cnf: SAT (wall=2.20ms, cpu=0.651ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0359.cnf: SAT (wall=2.18ms, cpu=0.630ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-036.cnf: SAT (wall=2.04ms, cpu=0.624ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0360.cnf: SAT (wall=2.18ms, cpu=0.634ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0361.cnf: SAT (wall=2.08ms, cpu=0.625ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0362.cnf: SAT (wall=2.08ms, cpu=0.632ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0363.cnf: SAT (wall=2.11ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0364.cnf: SAT (wall=2.15ms, cpu=0.633ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0365.cnf: SAT (wall=2.16ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0366.cnf: SAT (wall=2.14ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0367.cnf: SAT (wall=2.08ms, cpu=0.608ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0368.cnf: SAT (wall=2.11ms, cpu=0.649ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0369.cnf: SAT (wall=2.22ms, cpu=0.632ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-037.cnf: SAT (wall=2.06ms, cpu=0.625ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0370.cnf: SAT (wall=2.07ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0371.cnf: SAT (wall=2.15ms, cpu=0.631ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0372.cnf: SAT (wall=2.04ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0373.cnf: SAT (wall=2.12ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0374.cnf: SAT (wall=2.06ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0375.cnf: SAT (wall=2.08ms, cpu=0.648ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0376.cnf: SAT (wall=2.18ms, cpu=0.615ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0377.cnf: SAT (wall=2.09ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0378.cnf: SAT (wall=2.10ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0379.cnf: SAT (wall=2.17ms, cpu=0.640ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-038.cnf: SAT (wall=2.07ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0380.cnf: SAT (wall=2.09ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0381.cnf: SAT (wall=2.12ms, cpu=0.626ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0382.cnf: SAT (wall=2.17ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0383.cnf: SAT (wall=2.11ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0384.cnf: SAT (wall=2.00ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0385.cnf: SAT (wall=2.15ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0386.cnf: SAT (wall=2.04ms, cpu=0.635ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0387.cnf: SAT (wall=2.04ms, cpu=0.605ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0388.cnf: SAT (wall=2.08ms, cpu=0.610ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0389.cnf: SAT (wall=2.09ms, cpu=0.611ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-039.cnf: SAT (wall=2.07ms, cpu=0.617ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0390.cnf: SAT (wall=2.09ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0391.cnf: SAT (wall=2.07ms, cpu=0.636ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0392.cnf: SAT (wall=2.17ms, cpu=0.621ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0393.cnf: SAT (wall=2.11ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0394.cnf: SAT (wall=2.13ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0395.cnf: SAT (wall=2.05ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0396.cnf: SAT (wall=2.12ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0397.cnf: SAT (wall=2.17ms, cpu=0.636ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0398.cnf: SAT (wall=2.10ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0399.cnf: SAT (wall=2.17ms, cpu=0.609ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-04.cnf: SAT (wall=2.12ms, cpu=0.614ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-040.cnf: SAT (wall=2.11ms, cpu=0.629ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0400.cnf: SAT (wall=1.99ms, cpu=0.611ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0401.cnf: SAT (wall=2.09ms, cpu=0.627ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0402.cnf: SAT (wall=2.09ms, cpu=0.611ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0403.cnf: SAT (wall=2.02ms, cpu=0.638ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0404.cnf: SAT (wall=2.13ms, cpu=0.638ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0405.cnf: SAT (wall=2.09ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0406.cnf: SAT (wall=2.08ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0407.cnf: SAT (wall=2.05ms, cpu=0.631ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0408.cnf: SAT (wall=2.11ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0409.cnf: SAT (wall=2.08ms, cpu=0.614ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-041.cnf: SAT (wall=2.17ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0410.cnf: SAT (wall=2.04ms, cpu=0.621ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0411.cnf: SAT (wall=2.01ms, cpu=0.626ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0412.cnf: SAT (wall=2.13ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0413.cnf: SAT (wall=2.16ms, cpu=0.641ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0414.cnf: SAT (wall=2.05ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0415.cnf: SAT (wall=2.14ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0416.cnf: SAT (wall=2.16ms, cpu=0.610ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0417.cnf: SAT (wall=2.23ms, cpu=0.646ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0418.cnf: SAT (wall=2.11ms, cpu=0.631ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0419.cnf: SAT (wall=2.10ms, cpu=0.620ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-042.cnf: SAT (wall=2.20ms, cpu=0.612ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0420.cnf: SAT (wall=2.20ms, cpu=0.657ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0421.cnf: SAT (wall=2.12ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0422.cnf: SAT (wall=2.04ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0423.cnf: SAT (wall=2.10ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0424.cnf: SAT (wall=2.08ms, cpu=0.614ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0425.cnf: SAT (wall=2.13ms, cpu=0.604ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0426.cnf: SAT (wall=2.01ms, cpu=0.617ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0427.cnf: SAT (wall=2.16ms, cpu=0.619ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0428.cnf: SAT (wall=2.13ms, cpu=0.628ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0429.cnf: SAT (wall=2.13ms, cpu=0.630ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-043.cnf: SAT (wall=2.05ms, cpu=0.619ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0430.cnf: SAT (wall=2.03ms, cpu=0.624ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0431.cnf: SAT (wall=2.12ms, cpu=0.622ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0432.cnf: SAT (wall=2.05ms, cpu=0.618ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0433.cnf: SAT (wall=2.13ms, cpu=0.615ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0434.cnf: SAT (wall=2.08ms, cpu=0.623ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0435.cnf: SAT (wall=2.10ms, cpu=0.613ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0436.cnf: SAT (wall=2.17ms, cpu=0.617ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0437.cnf: SAT (wall=2.16ms, cpu=0.634ms)
/Users/evanbehrendt/sandbox/purdue/dpll_sat_solver/satlib_20_91/uf20-0438.cnf: SAT (wall=2.08ms, cpu=0.606ms)
